comunidad,rubro,media_comunidad,t_score,p_value
99.0,Jardinería y Naturaleza,0.01033654824400765,-15.864743460247798,2.119390720099547e-56
99.0,Juegos de azar,0.005860090343059456,-8.249703799370025,1.6666397040792383e-16
99.0,Maternidad,0.03353273918528466,-23.527189487914697,4.688557577942087e-121
99.0,Salud y Bienestar,0.9176331746225532,-112.61571634251733,0.0
99.0,Servicios Basicos,0.15789687868799088,-59.19705684055434,0.0
99.0,Tercera edad,0.012005046188906524,-4.402775618508537,1.0732537629557784e-05
99.0,Tiendas de conveniencia,0.21682334269319986,-118.75523566914016,0.0
99.0,Transporte,0.19785943922191024,-96.94088229046707,0.0
99.0,Turismo y Viajes,0.03817197737354006,-31.366351855907656,8.70629715029866e-212
99.0,Vestuario y Calzado,0.6278028730720709,-70.43553943964947,0.0
2.0,Agrupaciones sociales y profesionales,0.024230633180049522,2.001347306401601,0.04540268823979206
2.0,Alcohol y Entretenimiento,2.636540502299257,22.482670786969283,2.7498963676326774e-107
2.0,Alimentacion,25.4021931376017,38.39521533603422,8.130224382465782e-287
2.0,Animales y Mascotas,0.3627520339582596,6.535485188144481,6.89598937910846e-11
2.0,Artes y Hobbies,0.20569508312698975,4.939317355960122,8.065226513373816e-07
2.0,Articulos Electronicos,0.4340290060134418,13.754846835035284,2.277869175443025e-42
2.0,Articulos de oficina,0.013264945171559957,3.3415302114579513,0.0008385859499551669
2.0,Articulos electronicos,0.03360452776795189,4.9628129893180315,7.151600069094024e-07
2.0,Articulos y servicios del hogar,0.36735054828440045,7.980089525400347,1.7569224536639417e-15
2.0,Automotriz,16.958613371064732,121.70870115879731,0.0
2.0,Belleza y Cuidado Personal,0.4690484612663601,-1.5054172412223426,0.13227270930703888
2.0,Compras y Retail,5.40926777502653,27.465417640549028,5.368339327580416e-156
2.0,Construccion y grandes obras,1.9959320834807217,22.88696311380209,6.04726708068179e-111
2.0,Cultura y Entretenimiento,0.22497347010965688,5.915624221249938,3.500068881804299e-09
2.0,Deportes y Actividades Fisicas,0.2799787760877255,9.607583752962483,1.0869403284393753e-21
2.0,Educación,0.02157764414573753,2.061909867925994,0.03926192208794207
2.0,Gastronomía,4.845596038203042,27.565145041744554,4.7587500664366397e-157
2.0,Inmobiliarios,0.1804032543332154,6.719715265351459,1.9995250105207008e-11
2.0,Instituciones financieras y legales,0.5051291121330032,15.529548850898953,2.726532247218912e-53
2.0,Jardinería y Naturaleza,0.07145383799080297,7.294605713333874,3.4080666300207554e-13
2.0,Juegos de azar,0.023169437566324724,1.1780511927965642,0.2388257870697739
2.0,Maternidad,0.07286876547576937,1.5616928850607799,0.11841633211313414
2.0,Salud y Bienestar,2.650866643084542,14.176066344616348,7.50704639998665e-45
2.0,Servicios Basicos,0.6720905553590378,14.42609074382568,2.341888047070348e-46
2.0,Tercera edad,0.012203749557835162,-2.8668563234243063,0.004161035996574616
2.0,Tiendas de conveniencia,2.8961796957905905,27.345628193418065,9.773325099061281e-155
2.0,Transporte,1.3058012026883623,15.110880982964737,1.322644609451133e-50
2.0,Turismo y Viajes,0.19950477538026176,10.347654936451466,7.142167675078841e-25
2.0,Vestuario y Calzado,1.416342412451362,8.552878684295102,1.5277675064110924e-17
4.0,Agrupaciones sociales y profesionales,0.044580009385265136,4.405679498298152,1.1068286365926101e-05
4.0,Alcohol y Entretenimiento,2.06569685593618,12.600095398102646,3.6639960957211984e-35
4.0,Alimentacion,28.28343500703895,34.06550921169036,2.0406736988601777e-203
4.0,Animales y Mascotas,0.45753167526982635,5.44206191639109,5.8721781240978274e-08
4.0,Artes y Hobbies,0.45893946503988736,14.369382201346667,9.296302746980454e-45
4.0,Articulos Electronicos,0.41764429845143125,9.337943614112135,2.388836299823255e-20
4.0,Articulos de oficina,0.02346316283435007,2.2753543017189455,0.02298362974082611
4.0,Articulos electronicos,0.03988737681839512,4.452611348121807,8.92172462329471e-06
4.0,Articulos y servicios del hogar,0.4955419990614735,10.30677634756974,2.424679951476007e-24
4.0,Automotriz,3.4946034725480994,-1.911468617050844,0.05607845595241261
4.0,Belleza y Cuidado Personal,0.9052088221492257,13.159251815251418,4.4164659276627915e-38
4.0,Compras y Retail,5.250117315814172,23.48022149540409,1.2978297637931261e-108
4.0,Construccion y grandes obras,0.5161895823557016,-0.31038503974457277,0.7562985361087535
4.0,Cultura y Entretenimiento,0.37447207883622713,13.057318644268936,1.531561613376856e-37
4.0,Deportes y Actividades Fisicas,0.4519005161895824,9.830111790986459,2.4743155154045995e-22
4.0,Educación,0.047395588925387144,5.21409793729798,2.0256876086832897e-07
4.0,Gastronomía,16.620835288596904,86.46422556485334,0.0
4.0,Inmobiliarios,0.15720319099014546,6.309026647422655,3.4051479210512723e-10
4.0,Instituciones financieras y legales,0.4969497888315345,9.877390518507259,1.5776040087881593e-22
4.0,Jardinería y Naturaleza,0.03144063819802909,1.7586372295555412,0.07878273075549173
4.0,Juegos de azar,0.0994838104176443,2.7647368964855845,0.005745952715435059
4.0,Maternidad,0.13890192397935242,6.7632077660309635,1.737608892606479e-11
4.0,Salud y Bienestar,4.1328015016424215,23.848963233514876,1.2798327644746425e-111
4.0,Servicios Basicos,0.4523697794462694,3.9639643000303253,7.614544414184434e-05
4.0,Tercera edad,0.02017832003754106,0.4915872731063953,0.6230617942401778
4.0,Tiendas de conveniencia,2.309713749413421,16.18601017212151,1.1546552614470916e-55
4.0,Transporte,2.1290473955889255,20.24643362293112,1.674929419861564e-83
4.0,Turismo y Viajes,0.325199436884092,11.69565895882029,1.1372042756044992e-30
4.0,Vestuario y Calzado,2.1618958235570154,18.815042824231835,3.518027290139109e-73
